Person ID,Age,Gender,Undergraduate Major,Undergraduate GPA,Years of Work Experience,Current Job Title,Annual Salary (Before MBA),Has Management Experience,GRE/GMAT Score,Entrepreneurial Interest,MBA Funding Source,Desired Post-MBA Role,Expected Post-MBA Salary,Reason for MBA,Online vs. On-Campus MBA,Decided to Pursue MBA?
7853,21,Female,Business,3.59,5,Manager,80428,No,583,2.6,Employer,Consultant,131025,Networking,On-Campus,No
7854,25,Male,Arts,2.51,2,Analyst,91788,No,572,9.4,Loan,Startup Founder,163527,Skill Enhancement,On-Campus,Yes
7855,29,Female,Business,2.82,6,Analyst,82527,Yes,750,1.1,Employer,Marketing Director,174711,Career Growth,Online,Yes
7856,27,Male,Economics,3.72,0,Analyst,102056,Yes,735,5.7,Employer,Marketing Director,142171,Networking,Online,Yes
7857,27,Male,Business,2.71,2,Manager,90766,No,447,4.9,Employer,Executive,180404,Career Growth,Online,No
7858,31,Female,Engineering,3.13,2,Entrepreneur,64364,No,796,3.5,Scholarship,Executive,71028,Skill Enhancement,On-Campus,No
7859,33,Male,Economics,3.07,0,Analyst,95686,Yes,525,8.2,Loan,Finance Manager,101301,Skill Enhancement,On-Campus,No
7860,32,Female,Arts,2.8,3,Engineer,30828,No,305,3.0,Self-funded,Startup Founder,146342,Career Growth,Online,No
7861,22,Male,Arts,3.28,7,Engineer,60949,No,357,9.0,Employer,Executive,156580,Networking,Online,No
7862,28,Male,Science,2.95,6,Analyst,119790,Yes,252,7.1,Scholarship,Startup Founder,110009,Skill Enhancement,On-Campus,Yes
7863,23,Female,Arts,2.04,6,Analyst,71234,Yes,311,7.0,Loan,Executive,72688,Entrepreneurship,Online,Yes
7864,28,Female,Science,3.63,4,Consultant,72187,Yes,728,9.7,Scholarship,Finance Manager,124012,Career Growth,On-Campus,Yes
7865,23,Male,Engineering,2.23,3,Engineer,94780,No,278,8.8,Employer,Marketing Director,173529,Skill Enhancement,On-Campus,No
7866,30,Male,Arts,2.93,9,Engineer,94385,No,671,5.4,Scholarship,Consultant,164086,Skill Enhancement,Online,No
7867,27,Male,Economics,3.16,5,Analyst,74210,Yes,589,6.2,Self-funded,Consultant,125249,Career Growth,On-Campus,Yes
7868,22,Male,Science,3.41,1,Consultant,119930,No,760,8.0,Employer,Consultant,121064,Career Growth,On-Campus,Yes
7869,24,Other,Arts,2.82,0,Entrepreneur,63448,No,719,2.8,Scholarship,Consultant,63256,Networking,Online,No
7870,31,Female,Engineering,3.47,6,Consultant,38073,No,461,6.8,Scholarship,Marketing Director,82261,Career Growth,On-Campus,Yes
7871,26,Male,Economics,2.26,3,Consultant,111410,No,359,3.5,Self-funded,Executive,87140,Skill Enhancement,On-Campus,Yes
7872,31,Male,Economics,3.31,6,Engineer,108855,Yes,671,1.6,Employer,Finance Manager,70505,Skill Enhancement,On-Campus,No
7873,29,Female,Engineering,3.65,5,Analyst,39834,No,617,9.8,Scholarship,Finance Manager,61872,Networking,Online,Yes
7874,25,Female,Arts,3.78,8,Analyst,82263,No,610,7.3,Self-funded,Consultant,174468,Networking,Online,Yes
7875,33,Female,Business,3.16,9,Analyst,49366,No,640,7.3,Loan,Consultant,95890,Career Growth,Online,Yes
7876,29,Female,Arts,2.63,5,Consultant,35075,Yes,491,5.0,Scholarship,Consultant,74549,Skill Enhancement,On-Campus,Yes
7877,25,Male,Science,2.33,2,Consultant,62174,Yes,613,2.8,Self-funded,Consultant,103860,Skill Enhancement,Online,Yes
7878,30,Male,Science,2.69,6,Manager,77990,No,350,9.0,Employer,Startup Founder,108120,Skill Enhancement,On-Campus,Yes
7879,28,Other,Arts,3.08,8,Entrepreneur,109547,Yes,679,6.7,Employer,Executive,196211,Networking,Online,Yes
7880,33,Female,Science,2.39,9,Manager,30242,No,658,3.2,Scholarship,Consultant,95032,Networking,On-Campus,No
7881,33,Male,Business,3.91,5,Entrepreneur,60884,Yes,711,2.5,Self-funded,Executive,187100,Entrepreneurship,Online,Yes
7882,21,Male,Business,3.79,6,Manager,51438,No,504,7.7,Employer,Finance Manager,116456,Entrepreneurship,Online,Yes
7883,27,Male,Economics,2.07,7,Manager,46863,Yes,608,2.6,Self-funded,Executive,107077,Career Growth,On-Campus,No
7884,24,Female,Science,3.12,3,Manager,93770,No,470,3.0,Employer,Startup Founder,130094,Career Growth,On-Campus,Yes
7885,25,Male,Arts,3.58,4,Manager,35214,Yes,585,1.9,Employer,Finance Manager,160044,Skill Enhancement,Online,No
7886,26,Male,Economics,2.49,3,Consultant,94642,Yes,718,7.8,Loan,Consultant,192320,Entrepreneurship,On-Campus,Yes
7887,25,Female,Business,3.05,0,Entrepreneur,67798,No,399,6.7,Employer,Consultant,120083,Career Growth,On-Campus,Yes
7888,32,Male,Economics,2.81,5,Manager,88117,Yes,335,4.8,Scholarship,Finance Manager,119073,Networking,On-Campus,Yes
7889,21,Male,Engineering,2.39,6,Manager,71168,Yes,386,2.6,Scholarship,Consultant,146025,Career Growth,Online,Yes
7890,32,Male,Science,3.23,1,Analyst,39737,Yes,592,6.0,Self-funded,Consultant,182969,Skill Enhancement,Online,Yes
7891,29,Male,Arts,3.99,5,Consultant,54532,Yes,729,6.8,Employer,Consultant,70662,Career Growth,On-Campus,No
7892,22,Male,Business,2.73,1,Engineer,42188,No,541,3.2,Loan,Finance Manager,96775,Networking,On-Campus,No
7893,29,Female,Economics,3.1,9,Analyst,95358,No,488,3.9,Scholarship,Startup Founder,91132,Networking,Online,No
7894,30,Female,Arts,2.66,4,Engineer,114545,No,510,2.9,Scholarship,Startup Founder,78287,Entrepreneurship,On-Campus,Yes
7895,22,Male,Science,3.75,0,Manager,63248,Yes,467,4.2,Self-funded,Executive,191256,Networking,Online,Yes
7896,29,Male,Arts,3.73,2,Entrepreneur,80700,Yes,253,3.2,Scholarship,Startup Founder,170952,Career Growth,Online,No
7897,26,Female,Science,2.36,3,Engineer,55579,No,785,5.4,Loan,Startup Founder,199038,Networking,On-Campus,Yes
7898,31,Male,Science,3.8,3,Engineer,59035,Yes,612,9.4,Employer,Consultant,174707,Career Growth,On-Campus,No
7899,29,Male,Science,2.3,1,Engineer,64405,No,773,3.5,Scholarship,Executive,136682,Skill Enhancement,On-Campus,Yes
7900,33,Female,Economics,2.19,7,Entrepreneur,115676,Yes,386,4.7,Scholarship,Startup Founder,63363,Career Growth,On-Campus,Yes
7901,26,Male,Science,3.31,5,Analyst,65028,No,748,4.4,Self-funded,Executive,163573,Career Growth,Online,Yes
7902,26,Male,Arts,2.77,8,Consultant,47576,No,415,2.8,Self-funded,Finance Manager,89116,Networking,On-Campus,Yes
7903,33,Male,Engineering,3.06,5,Entrepreneur,32017,No,345,9.8,Loan,Startup Founder,159988,Networking,Online,No
7904,31,Male,Arts,3.31,2,Analyst,93322,No,424,5.7,Scholarship,Consultant,123723,Networking,On-Campus,Yes
7905,34,Male,Economics,2.11,1,Manager,43885,No,465,6.4,Self-funded,Marketing Director,71753,Career Growth,On-Campus,Yes
7906,22,Male,Science,2.59,8,Analyst,51419,Yes,630,2.6,Employer,Consultant,168189,Skill Enhancement,Online,No
7907,28,Male,Engineering,2.92,2,Engineer,78764,No,754,8.3,Employer,Marketing Director,64695,Networking,On-Campus,Yes
7908,23,Female,Economics,2.53,5,Analyst,76753,No,617,8.9,Loan,Marketing Director,194487,Skill Enhancement,Online,Yes
7909,27,Male,Business,2.1,9,Analyst,70978,No,487,5.6,Loan,Finance Manager,105926,Skill Enhancement,On-Campus,No
7910,25,Male,Business,2.17,1,Manager,88853,No,588,3.9,Scholarship,Startup Founder,163786,Networking,On-Campus,No
7911,23,Female,Business,3.6,6,Manager,60553,No,488,3.3,Loan,Marketing Director,186204,Skill Enhancement,On-Campus,No
7912,21,Female,Engineering,3.82,0,Analyst,78214,No,395,1.8,Employer,Marketing Director,176124,Skill Enhancement,On-Campus,Yes
7913,28,Male,Arts,2.3,8,Entrepreneur,65052,No,613,4.8,Scholarship,Marketing Director,119598,Networking,Online,No
7914,23,Male,Engineering,2.5,0,Manager,97687,Yes,315,6.3,Employer,Executive,117724,Entrepreneurship,On-Campus,Yes
7915,22,Male,Engineering,3.3,8,Engineer,47320,No,723,5.2,Self-funded,Startup Founder,107318,Career Growth,On-Campus,No
7916,21,Female,Engineering,3.91,0,Entrepreneur,79388,Yes,434,5.7,Scholarship,Marketing Director,123632,Skill Enhancement,Online,Yes
7917,24,Male,Business,2.6,0,Analyst,109485,No,493,9.0,Employer,Startup Founder,64453,Career Growth,On-Campus,Yes
7918,33,Male,Arts,3.71,7,Engineer,81123,Yes,313,3.4,Employer,Executive,167979,Career Growth,On-Campus,No
7919,28,Male,Engineering,3.01,0,Engineer,59866,No,745,6.3,Loan,Consultant,168928,Career Growth,On-Campus,Yes
7920,33,Male,Arts,3.91,7,Entrepreneur,78265,No,752,2.4,Scholarship,Consultant,141230,Skill Enhancement,On-Campus,No
7921,23,Male,Science,2.27,2,Analyst,58325,No,558,6.7,Self-funded,Marketing Director,81692,Skill Enhancement,On-Campus,No
7922,34,Male,Engineering,3.95,3,Engineer,93525,Yes,692,1.8,Self-funded,Executive,164145,Skill Enhancement,Online,Yes
7923,21,Female,Engineering,2.88,1,Manager,39134,No,790,2.3,Loan,Consultant,137501,Career Growth,On-Campus,No
7924,24,Female,Engineering,3.91,5,Manager,95926,No,321,2.4,Self-funded,Finance Manager,148384,Entrepreneurship,On-Campus,Yes
7925,29,Male,Science,2.92,6,Entrepreneur,98344,No,472,6.6,Employer,Finance Manager,77537,Career Growth,On-Campus,No
7926,33,Male,Science,3.06,9,Manager,99387,No,475,7.2,Scholarship,Finance Manager,168047,Skill Enhancement,On-Campus,Yes
7927,21,Male,Business,3.61,2,Consultant,42904,Yes,618,1.1,Scholarship,Marketing Director,66232,Career Growth,Online,No
7928,32,Male,Economics,3.45,8,Analyst,77520,No,790,8.4,Self-funded,Marketing Director,117386,Skill Enhancement,Online,Yes
7929,34,Female,Arts,3.24,2,Engineer,51464,No,794,8.2,Employer,Consultant,143027,Skill Enhancement,Online,No
7930,31,Other,Economics,2.83,6,Engineer,107659,Yes,526,3.0,Loan,Marketing Director,64863,Skill Enhancement,On-Campus,No
7931,22,Male,Engineering,3.58,3,Entrepreneur,100679,No,674,1.8,Loan,Consultant,72945,Skill Enhancement,On-Campus,Yes
7932,29,Male,Engineering,3.9,4,Entrepreneur,76366,No,618,6.2,Self-funded,Marketing Director,189529,Skill Enhancement,On-Campus,No
7933,22,Male,Business,2.02,8,Engineer,110977,Yes,378,8.8,Employer,Executive,145243,Career Growth,Online,Yes
7934,33,Female,Economics,3.18,2,Manager,55854,No,660,4.2,Loan,Startup Founder,69702,Career Growth,On-Campus,No
7935,23,Female,Engineering,3.73,2,Entrepreneur,92998,Yes,763,9.7,Scholarship,Finance Manager,156233,Entrepreneurship,Online,Yes
7936,27,Female,Economics,3.31,8,Consultant,73334,No,623,9.8,Loan,Finance Manager,127392,Networking,On-Campus,No
7937,23,Female,Business,3.6,8,Entrepreneur,103201,No,323,1.1,Loan,Executive,187720,Skill Enhancement,On-Campus,Yes
7938,29,Male,Economics,3.79,3,Manager,77687,Yes,663,6.9,Self-funded,Marketing Director,129334,Networking,Online,No
7939,26,Female,Arts,3.5,0,Analyst,63397,No,378,4.2,Self-funded,Consultant,73299,Career Growth,On-Campus,Yes
7940,23,Female,Business,3.43,0,Consultant,116414,No,728,2.3,Employer,Startup Founder,145121,Skill Enhancement,Online,Yes
7941,29,Female,Economics,3.93,8,Entrepreneur,41813,No,732,7.7,Scholarship,Consultant,111436,Skill Enhancement,Online,No
7942,21,Male,Engineering,3.73,5,Analyst,87499,No,489,7.4,Employer,Startup Founder,157749,Skill Enhancement,Online,Yes
7943,30,Female,Science,3.63,4,Analyst,80302,Yes,406,1.5,Self-funded,Consultant,103098,Entrepreneurship,On-Campus,No
7944,23,Female,Science,2.17,9,Engineer,98587,Yes,390,2.3,Self-funded,Startup Founder,163239,Skill Enhancement,Online,No
7945,21,Female,Business,2.48,2,Manager,37086,No,548,1.7,Loan,Executive,60332,Networking,Online,Yes
7946,22,Female,Science,3.11,2,Engineer,37735,Yes,290,6.3,Employer,Executive,185119,Networking,On-Campus,Yes
7947,32,Female,Arts,3.42,1,Manager,38828,Yes,594,3.6,Scholarship,Executive,115500,Networking,On-Campus,No
7948,28,Female,Business,2.61,6,Analyst,112793,Yes,647,6.1,Loan,Marketing Director,79784,Career Growth,On-Campus,Yes
7949,27,Female,Engineering,2.19,8,Entrepreneur,55485,Yes,290,7.2,Loan,Startup Founder,91395,Career Growth,On-Campus,Yes
7950,22,Female,Engineering,2.62,5,Manager,79172,Yes,700,4.1,Employer,Consultant,176188,Entrepreneurship,Online,Yes
7951,22,Male,Business,3.54,9,Manager,84797,Yes,687,4.1,Self-funded,Marketing Director,91765,Networking,Online,Yes
7952,29,Male,Science,3.75,0,Analyst,35360,Yes,454,7.7,Employer,Startup Founder,117074,Entrepreneurship,Online,Yes
7953,33,Male,Science,3.83,5,Consultant,85402,Yes,757,4.2,Self-funded,Marketing Director,117225,Entrepreneurship,Online,Yes
7954,33,Female,Engineering,2.76,7,Analyst,111477,Yes,659,4.2,Loan,Finance Manager,67720,Career Growth,Online,No
7955,26,Female,Arts,2.75,7,Analyst,83963,Yes,435,6.4,Scholarship,Marketing Director,97928,Entrepreneurship,Online,No
7956,25,Other,Science,2.81,9,Manager,109068,No,380,1.6,Scholarship,Finance Manager,97818,Career Growth,Online,Yes
7957,30,Male,Arts,2.75,2,Analyst,82132,No,528,4.1,Self-funded,Marketing Director,68166,Networking,On-Campus,Yes
7958,26,Male,Science,3.33,0,Engineer,101269,No,253,2.2,Scholarship,Consultant,101184,Career Growth,Online,Yes
7959,29,Male,Business,2.72,4,Analyst,109938,No,288,8.9,Employer,Finance Manager,91522,Networking,On-Campus,No
7960,31,Male,Economics,2.04,5,Entrepreneur,57259,No,707,4.0,Self-funded,Finance Manager,140067,Skill Enhancement,Online,No
7961,27,Female,Engineering,2.88,9,Analyst,40016,No,795,5.2,Loan,Finance Manager,151624,Entrepreneurship,On-Campus,No
7962,30,Male,Business,2.45,8,Analyst,63009,No,465,1.8,Scholarship,Executive,198673,Skill Enhancement,Online,No
7963,30,Female,Science,2.06,1,Entrepreneur,114973,No,369,5.5,Self-funded,Startup Founder,102968,Career Growth,Online,No
7964,34,Female,Engineering,2.94,0,Consultant,41787,Yes,530,6.9,Scholarship,Startup Founder,130642,Career Growth,On-Campus,Yes
7965,29,Male,Economics,2.41,6,Consultant,112315,No,520,1.4,Self-funded,Marketing Director,84163,Entrepreneurship,On-Campus,No
7966,24,Female,Economics,2.91,1,Consultant,110562,No,378,4.0,Scholarship,Startup Founder,73297,Career Growth,On-Campus,No
7967,22,Male,Science,2.56,1,Engineer,38692,No,625,6.0,Scholarship,Marketing Director,104368,Networking,Online,No
7968,32,Male,Engineering,3.21,2,Entrepreneur,33542,No,564,10.0,Employer,Finance Manager,160923,Networking,On-Campus,Yes
7969,28,Female,Science,3.98,3,Engineer,103483,No,391,7.9,Self-funded,Startup Founder,136756,Skill Enhancement,On-Campus,No
7970,24,Female,Economics,3.09,6,Engineer,76098,Yes,354,6.1,Loan,Marketing Director,114261,Networking,On-Campus,No
7971,33,Male,Business,3.29,0,Engineer,62058,No,753,2.9,Self-funded,Finance Manager,95934,Networking,Online,Yes
7972,29,Male,Business,3.84,5,Entrepreneur,42148,No,302,9.7,Employer,Executive,173914,Career Growth,On-Campus,Yes
7973,24,Male,Arts,2.75,6,Manager,73788,No,493,2.8,Loan,Consultant,175003,Skill Enhancement,On-Campus,Yes
7974,28,Male,Economics,2.33,2,Manager,75731,Yes,643,2.4,Employer,Startup Founder,109407,Networking,Online,Yes
7975,29,Other,Economics,2.57,2,Consultant,38413,No,420,4.8,Self-funded,Finance Manager,89065,Skill Enhancement,On-Campus,Yes
7976,33,Female,Science,2.81,1,Engineer,118332,No,395,7.7,Loan,Consultant,135262,Career Growth,Online,Yes
7977,29,Male,Arts,3.29,4,Consultant,113027,No,564,1.8,Loan,Consultant,151529,Career Growth,On-Campus,No
7978,30,Female,Arts,2.01,6,Engineer,34838,Yes,581,2.7,Self-funded,Marketing Director,136549,Entrepreneurship,On-Campus,No
7979,24,Male,Engineering,3.71,2,Consultant,85173,No,613,6.6,Loan,Executive,109232,Networking,On-Campus,Yes
7980,21,Male,Science,2.15,6,Analyst,64859,No,528,1.2,Loan,Marketing Director,168358,Skill Enhancement,Online,Yes
7981,23,Female,Business,3.8,7,Entrepreneur,100607,No,335,6.9,Employer,Executive,67339,Skill Enhancement,Online,Yes
7982,29,Female,Engineering,3.9,2,Engineer,66716,No,708,1.6,Self-funded,Consultant,129549,Entrepreneurship,On-Campus,No
7983,24,Female,Arts,3.98,0,Engineer,87168,Yes,426,4.3,Loan,Consultant,141028,Networking,On-Campus,Yes
7984,25,Female,Business,3.62,2,Engineer,62647,No,645,4.7,Loan,Startup Founder,126119,Entrepreneurship,On-Campus,Yes
7985,27,Female,Economics,2.28,5,Entrepreneur,112080,No,466,6.8,Loan,Consultant,80592,Skill Enhancement,On-Campus,Yes
7986,25,Male,Science,3.41,0,Analyst,92187,No,558,4.0,Self-funded,Marketing Director,176407,Networking,On-Campus,No
7987,24,Female,Arts,2.41,8,Manager,39592,Yes,573,1.8,Employer,Marketing Director,133736,Skill Enhancement,On-Campus,Yes
7988,22,Other,Economics,3.79,2,Entrepreneur,67171,No,606,2.3,Employer,Consultant,77358,Career Growth,On-Campus,Yes
7989,22,Male,Arts,2.63,2,Analyst,58788,Yes,790,5.0,Self-funded,Consultant,105468,Entrepreneurship,On-Campus,Yes
7990,33,Female,Business,2.65,6,Consultant,43913,No,252,6.2,Loan,Executive,128499,Networking,On-Campus,Yes
7991,33,Male,Engineering,3.84,6,Engineer,114306,Yes,338,9.4,Loan,Consultant,136979,Skill Enhancement,On-Campus,Yes
7992,24,Male,Business,2.03,5,Engineer,89148,Yes,616,6.0,Employer,Consultant,63105,Career Growth,On-Campus,No
7993,30,Female,Science,2.39,6,Manager,63655,No,670,7.3,Employer,Marketing Director,72875,Career Growth,On-Campus,No
7994,33,Male,Science,2.84,4,Consultant,62509,No,312,2.7,Scholarship,Marketing Director,194524,Entrepreneurship,On-Campus,Yes
7995,30,Female,Arts,3.4,7,Analyst,68537,Yes,528,9.9,Scholarship,Marketing Director,132442,Skill Enhancement,On-Campus,No
7996,33,Male,Business,3.3,9,Consultant,52433,No,682,2.3,Loan,Startup Founder,116794,Networking,On-Campus,Yes
7997,29,Female,Engineering,3.34,1,Consultant,109454,No,335,6.1,Scholarship,Executive,125769,Networking,On-Campus,Yes
7998,28,Male,Science,3.76,4,Manager,73674,Yes,326,9.5,Employer,Executive,145498,Skill Enhancement,Online,Yes
7999,23,Male,Engineering,2.24,8,Analyst,43241,No,655,5.2,Scholarship,Consultant,93342,Entrepreneurship,On-Campus,No
8000,34,Male,Economics,3.04,3,Manager,93170,Yes,618,9.1,Self-funded,Consultant,100761,Entrepreneurship,On-Campus,Yes
8001,29,Female,Arts,3.45,7,Analyst,112859,No,494,6.3,Self-funded,Finance Manager,81207,Skill Enhancement,Online,No
8002,34,Female,Engineering,3.27,2,Entrepreneur,74356,Yes,797,8.7,Scholarship,Marketing Director,133468,Skill Enhancement,Online,No
8003,25,Female,Arts,2.9,5,Entrepreneur,92468,No,643,7.4,Loan,Executive,73837,Networking,Online,Yes
8004,31,Male,Economics,2.03,7,Engineer,115412,No,369,6.3,Scholarship,Finance Manager,109315,Skill Enhancement,Online,Yes
8005,23,Male,Engineering,2.12,8,Manager,105058,No,282,2.0,Self-funded,Startup Founder,136864,Skill Enhancement,On-Campus,No
8006,25,Male,Engineering,2.24,6,Entrepreneur,87839,No,628,3.6,Scholarship,Startup Founder,188326,Networking,Online,Yes
8007,33,Female,Economics,2.69,5,Consultant,90585,Yes,280,2.1,Scholarship,Marketing Director,87797,Networking,On-Campus,Yes
8008,30,Male,Business,2.24,5,Consultant,96700,No,716,5.9,Scholarship,Executive,198220,Entrepreneurship,Online,Yes
8009,33,Other,Engineering,2.85,5,Entrepreneur,35475,Yes,683,4.9,Employer,Finance Manager,107627,Career Growth,On-Campus,Yes
8010,24,Female,Engineering,2.36,9,Manager,60113,No,368,4.9,Self-funded,Consultant,69178,Career Growth,On-Campus,Yes
8011,28,Male,Science,3.56,8,Engineer,71012,Yes,327,3.5,Scholarship,Marketing Director,92518,Networking,On-Campus,No
8012,33,Male,Business,3.74,2,Consultant,98610,No,572,8.4,Employer,Marketing Director,156217,Entrepreneurship,Online,Yes
8013,32,Female,Engineering,2.78,3,Engineer,95865,No,411,4.8,Loan,Marketing Director,173169,Entrepreneurship,On-Campus,Yes
8014,25,Male,Economics,3.02,2,Consultant,45970,Yes,300,3.5,Employer,Consultant,91999,Networking,Online,Yes
8015,30,Male,Arts,3.91,8,Analyst,108628,No,716,3.4,Scholarship,Marketing Director,123589,Skill Enhancement,On-Campus,Yes
8016,32,Male,Economics,3.07,4,Entrepreneur,31669,No,467,3.8,Scholarship,Finance Manager,131033,Career Growth,On-Campus,Yes
8017,28,Female,Business,3.99,9,Manager,71108,Yes,645,8.5,Scholarship,Consultant,153658,Networking,On-Campus,No
8018,29,Female,Science,2.28,7,Consultant,82729,Yes,339,4.3,Scholarship,Startup Founder,179884,Skill Enhancement,Online,No
8019,24,Male,Science,3.72,7,Entrepreneur,87476,Yes,379,3.2,Employer,Startup Founder,125388,Networking,Online,Yes
8020,27,Male,Science,2.99,8,Engineer,32306,No,261,9.0,Employer,Marketing Director,177879,Networking,Online,Yes
8021,22,Male,Economics,2.05,9,Manager,64067,Yes,630,9.1,Self-funded,Consultant,120456,Career Growth,On-Campus,No
8022,26,Female,Arts,3.94,6,Manager,37228,Yes,281,7.1,Scholarship,Finance Manager,65901,Networking,Online,Yes
8023,28,Male,Arts,3.93,2,Entrepreneur,73679,No,300,8.4,Self-funded,Executive,170219,Skill Enhancement,Online,Yes
8024,32,Male,Engineering,2.77,4,Entrepreneur,52674,Yes,629,8.5,Self-funded,Finance Manager,179002,Skill Enhancement,Online,Yes
8025,27,Female,Arts,3.91,2,Entrepreneur,67705,No,607,7.3,Loan,Consultant,129761,Career Growth,On-Campus,Yes
8026,27,Other,Arts,2.28,1,Analyst,101321,No,516,5.2,Scholarship,Consultant,135366,Entrepreneurship,On-Campus,No
8027,28,Other,Engineering,3.36,2,Analyst,85109,No,757,9.5,Self-funded,Finance Manager,190553,Skill Enhancement,Online,Yes
8028,27,Female,Economics,2.38,9,Manager,50975,Yes,697,4.0,Employer,Consultant,132143,Networking,On-Campus,Yes
8029,25,Male,Economics,2.49,8,Entrepreneur,53150,No,712,8.1,Self-funded,Marketing Director,174826,Skill Enhancement,Online,Yes
8030,27,Male,Business,3.56,8,Analyst,100233,Yes,303,3.0,Self-funded,Marketing Director,141037,Career Growth,Online,Yes
8031,33,Male,Economics,2.75,7,Manager,86880,Yes,767,6.9,Scholarship,Marketing Director,194282,Networking,Online,Yes
8032,34,Male,Science,2.01,6,Consultant,80591,No,257,8.5,Scholarship,Startup Founder,137612,Career Growth,On-Campus,No
8033,30,Other,Science,2.83,0,Entrepreneur,42418,No,543,7.5,Loan,Consultant,64640,Entrepreneurship,On-Campus,Yes
8034,23,Female,Business,2.46,8,Analyst,76307,No,778,7.4,Employer,Marketing Director,134975,Entrepreneurship,Online,No
8035,25,Female,Arts,3.37,9,Manager,83139,Yes,588,5.2,Self-funded,Consultant,125896,Skill Enhancement,Online,No
8036,27,Male,Business,2.39,1,Entrepreneur,100749,Yes,630,9.1,Self-funded,Executive,120531,Networking,On-Campus,No
8037,29,Female,Engineering,3.68,5,Manager,65492,No,636,3.8,Loan,Marketing Director,185251,Networking,Online,Yes
8038,22,Female,Business,2.53,9,Consultant,70556,No,674,9.2,Loan,Executive,170141,Career Growth,Online,Yes
8039,24,Male,Business,2.79,4,Manager,99523,Yes,602,1.3,Loan,Executive,161755,Entrepreneurship,Online,Yes
8040,32,Female,Science,2.6,5,Manager,46955,Yes,473,6.4,Self-funded,Executive,113664,Networking,On-Campus,Yes
8041,27,Male,Engineering,3.29,7,Consultant,95259,Yes,703,6.6,Employer,Startup Founder,191059,Career Growth,Online,No
8042,21,Male,Engineering,2.2,7,Engineer,39808,Yes,567,3.4,Loan,Startup Founder,155523,Skill Enhancement,On-Campus,No
8043,33,Female,Business,2.96,9,Entrepreneur,67417,Yes,558,7.8,Employer,Finance Manager,194840,Networking,Online,No
8044,22,Female,Engineering,2.67,1,Consultant,31686,Yes,598,2.7,Employer,Startup Founder,113337,Networking,Online,Yes
8045,29,Male,Engineering,3.77,6,Consultant,87768,No,588,4.7,Scholarship,Startup Founder,183802,Career Growth,On-Campus,No
8046,33,Male,Economics,2.15,1,Entrepreneur,49016,Yes,600,9.1,Loan,Startup Founder,176455,Entrepreneurship,Online,No
8047,30,Other,Engineering,3.66,0,Unknown,32586,No,519,4.5,Employer,Executive,106584,Career Growth,On-Campus,No
8048,27,Female,Arts,2.34,7,Analyst,56344,Yes,618,8.4,Self-funded,Executive,197026,Networking,Online,No
8049,32,Female,Engineering,2.18,8,Entrepreneur,114141,No,298,1.9,Scholarship,Executive,178971,Career Growth,Online,Yes
8050,30,Male,Science,2.4,6,Unknown,80800,Yes,783,2.0,Self-funded,Executive,99882,Entrepreneurship,On-Campus,Yes
8051,27,Male,Economics,2.21,3,Manager,46257,Yes,252,2.6,Loan,Consultant,60933,Skill Enhancement,On-Campus,Yes
8052,26,Male,Science,3.04,6,Engineer,30762,No,645,2.5,Loan,Finance Manager,130873,Career Growth,Online,No
8053,23,Male,Science,3.98,3,Manager,105637,No,670,9.8,Employer,Executive,163374,Career Growth,On-Campus,Yes
8054,30,Male,Arts,2.07,6,Analyst,76008,No,589,2.0,Loan,Finance Manager,65787,Entrepreneurship,Online,No
8055,23,Male,Economics,2.92,3,Manager,80344,Yes,691,2.3,Loan,Startup Founder,105238,Networking,On-Campus,Yes
8056,22,Female,Business,2.77,8,Unknown,108599,No,565,2.5,Scholarship,Finance Manager,180743,Skill Enhancement,Online,No
8057,31,Male,Engineering,2.68,4,Unknown,81178,No,290,6.4,Employer,Startup Founder,122998,Career Growth,Online,Yes
8058,26,Female,Arts,2.66,6,Unknown,41083,No,465,5.4,Employer,Executive,61355,Skill Enhancement,On-Campus,Yes
8059,24,Male,Arts,3.79,7,Unknown,74934,No,493,7.5,Scholarship,Startup Founder,156789,Skill Enhancement,On-Campus,Yes
8060,25,Male,Business,2.04,4,Entrepreneur,32626,No,351,4.1,Employer,Executive,138114,Career Growth,On-Campus,Yes
8061,23,Male,Arts,3.55,0,Entrepreneur,83145,No,723,1.4,Self-funded,Executive,151778,Skill Enhancement,On-Campus,Yes
8062,26,Male,Business,2.51,3,Entrepreneur,38621,No,429,4.1,Self-funded,Finance Manager,95882,Entrepreneurship,Online,Yes
8063,31,Male,Business,2.77,2,Engineer,60851,No,429,8.0,Scholarship,Marketing Director,74837,Networking,Online,Yes
8064,32,Other,Business,2.84,6,Analyst,112872,No,567,8.3,Employer,Executive,106844,Networking,Online,No
8065,23,Female,Arts,2.61,5,Consultant,74155,No,319,7.4,Self-funded,Marketing Director,98723,Networking,Online,Yes
8066,34,Male,Business,2.19,5,Manager,54287,No,258,4.6,Self-funded,Executive,98857,Skill Enhancement,On-Campus,Yes
8067,34,Male,Arts,2.23,1,Analyst,70717,Yes,703,6.5,Loan,Executive,110097,Skill Enhancement,Online,No
8068,28,Female,Economics,2.6,5,Consultant,44722,No,394,2.3,Self-funded,Finance Manager,189885,Career Growth,Online,Yes
8069,29,Female,Business,3.64,7,Engineer,76220,No,329,3.3,Employer,Consultant,189373,Skill Enhancement,On-Campus,No
